Id_Instal,Codi_Carrer,Tipus_Via,Nom_Carrer,Num_Carrer,Codi_Barri,Nom_Barri,Codi_Districte,Nom_Districte,Latitud,Longitud,ETRS89_X,ETRS89_Y,Data_Instalacio,Data_DesInstalacio,Font
8927,360200,C,Vidre,3,02,el Barri Gòtic,01,Ciutat Vella,41.379894,2.176012,431100.425,4581257.883,18/01/2024,,OCI
8928,2902,C,Aglà,3,02,el Barri Gòtic,01,Ciutat Vella,41.380176,2.176381,431131.587,4581288.859,18/01/2024,,OCI
8946,191204,C,Mallorca,106,09,la Nova Esquerra de l'Eixample,02,L'Eixample,41.385614,2.152253,429120.000,4581912.000,19/01/2024,11/04/2024,PATIS D'ESCOLA
8986,46409,Pg,Born,25,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.385209,2.182998,431690.171,4581842.346,21/02/2024,,OCI
8987,46409,Pg,Born,19,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384923,2.182773,431671.050,4581810.780,21/02/2024,04/06/2024,OCI
8988,217603,Plta,Montcada,6,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384407,2.181970,431603.366,4581754.130,21/02/2024,,OCI
8989,276908,C,Rec,44,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384688,2.183244,431710.226,4581784.370,21/02/2024,,OCI
8990,276908,C,Rec,44,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384688,2.183244,431710.226,4581784.370,21/02/2024,04/06/2024,OCI
9006,243206,C,Pamplona,125,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.398789,2.188428,432158.307,4583345.756,05/03/2024,,OCI
9007,285807,C,Rocafort,47,10,Sant Antoni,02,L'Eixample,41.377418,2.155691,429398.561,4580999.344,05/03/2024,,TRÀNSIT
9026,187207,Av,Madrid,182,18,Sants,03,Sants-Montjuïc,41.380629,2.132135,427432.406,4581375.233,07/03/2024,31/05/2024,TRÀNSIT
9028,82107,C,Còdols,11,02,el Barri Gòtic,01,Ciutat Vella,41.379860,2.177841,431253.349,4581252.635,07/03/2024,,OCI
9046,348408,C,Tuset,30,26,Galvany,05,Sarrià-Sant Gervasi,41.396326,2.151525,429070.751,4583101.874,07/03/2024,19/04/2024,OCI
9066,23403,C,Aribau,187,26,Galvany,05,Sarrià-Sant Gervasi,41.395072,2.150350,428971.195,4582963.618,07/03/2024,,OCI
9086,158901,Pl,Osca,10,18,Sants,03,Sants-Montjuïc,41.376153,2.138468,427957.000,4580873.000,14/03/2024,,OCI
9106,243206,C,Pamplona,84,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.396549,2.191779,432436.075,4583094.469,19/03/2024,,OCI
9146,87009,C,Comte Borrell,313,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.390992,2.144444,428472.945,4582515.504,18/04/2024,31/05/2024,XARXA DE TRANSPORT PÚBLIC
9166,348408,C,Tuset,30,26,Galvany,05,Sarrià-Sant Gervasi,41.396326,2.151525,429070.751,4583101.874,19/04/2024,,OCI
9167,348408,C,Tuset,30,26,Galvany,05,Sarrià-Sant Gervasi,41.396326,2.151525,429070.751,4583101.874,19/04/2024,,OCI
9186,326303,C,Sitges,5,01,el Raval,01,Ciutat Vella,41.384378,2.169670,430574.900,4581760.703,19/04/2024,,OCI
9206,204204,C,Mata,8,11,el Poble Sec,03,Sants-Montjuïc,41.373264,2.170733,430652.000,4580526.000,29/04/2024,,PATIS D'ESCOLA
9226,311703,C,Sancho de Ávila,19,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.397502,2.188283,432144.848,4583202.939,09/05/2024,,OCI
9246,290206,Pl,Rovira i Trias,9,31,la Vila de Gràcia,06,Gràcia,41.407725,2.158256,429645.760,4584361.861,15/05/2024,,OCI
9266,275803,C,Rauric,23,02,el Barri Gòtic,01,Ciutat Vella,41.380741,2.175683,431073.855,4581352.091,16/05/2024,19/06/2024,OCI
9286,266405,Rbla,Prim,19,70,el Besòs i el Maresme,10,Sant Martí,41.411656,2.218416,434678.029,4584751.178,31/05/2024,,OCI
9306,217603,Plta,Montcada,6,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,41.384407,2.181970,431603.366,4581754.130,04/06/2024,,OCI
9326,112208,C,Escudellers,12,02,el Barri Gòtic,01,Ciutat Vella,41.379567,2.176338,431127.379,4581221.299,05/06/2024,,OCI
9327,112208,C,Escudellers,34,02,el Barri Gòtic,01,Ciutat Vella,41.380128,2.176933,431177.722,4581283.046,05/06/2024,,OCI
9328,112208,C,Escudellers,48,02,el Barri Gòtic,01,Ciutat Vella,41.380390,2.177537,431228.473,4581311.696,05/06/2024,,OCI
9346,275803,C,Rauric,23,02,el Barri Gòtic,01,Ciutat Vella,41.380741,2.175683,431073.855,4581352.091,19/06/2024,,OCI
9366,276001,Pl,Reial,10,02,el Barri Gòtic,01,Ciutat Vella,41.380222,2.175600,431066.353,4581294.576,19/06/2024,,OCI
9386,122904,C,Ferran,7,02,el Barri Gòtic,01,Ciutat Vella,41.380663,2.174526,430976.985,4581344.364,21/06/2024,,OCI
9426,167505,Pl,Joanic,7,31,la Vila de Gràcia,06,Gràcia,41.405521,2.162211,429973.940,4584113.950,02/07/2024,,OCI
9427,167505,Pl,Joanic,4,31,la Vila de Gràcia,06,Gràcia,41.405302,2.162306,429981.651,4584089.597,02/07/2024,,OCI
9428,245201,C,Pardo,11,62,el Congrés i els Indians,09,Sant Andreu,41.427095,2.182553,431696.820,4586492.912,02/07/2024,,TRÀNSIT
9429,50009,C,Bruniquer,45,31,la Vila de Gràcia,06,Gràcia,41.405337,2.161688,429930.018,4584093.934,03/07/2024,,OCI
9446,156509,C,Hondures,23,61,la Sagrera,09,Sant Andreu,41.419327,2.190483,432351.400,4585624.200,10/07/2024,,ACTIVITATS / INFRASTRUCTURES ESPORTIVES
9447,236506,C,Oristà,39,56,Vallbona,08,Nou Barris,41.464863,2.185729,432001.682,4590683.309,10/07/2024,,NETEJA
9466,276001,Pl,Reial,1,02,el Barri Gòtic,01,Ciutat Vella,41.380031,2.174893,431007.000,4581274.000,12/07/2024,,OCI
9486,110304,C,Enric Granados,30,08,l'Antiga Esquerra de l'Eixample,02,L'Eixample,41.390262,2.159182,429704.312,4582422.348,12/07/2024,,OCI
