,id_instal,codi_carrer,tipus_via,nom_carrer,num_carrer,codi_barri,nom_barri,codi_districte,nom_districte,latitud,longitud,etrs89_x,etrs89_y,data_instalacio,data_desinstalacio,font,geometry,index_right,tram,descripció,coordenades
440,5766,329902,C,Tamarit,165,10,Sant Antoni,2,L'Eixample,41.378803,2.160936,429838.641,4581148.868,14/07/2021,,TRÀNSIT,POINT (2.160936 41.378803),364,365,Comte Borrell (Gran Via a Manso),"2.16205,41.37779,2.16199,41.37784,2.16106,41.37855,2.16105,41.37858,2.16104,41.37861,2.16104,41.37863,2.16105,41.37866,2.16105,41.37868,2.16106,41.37871,2.16166,41.37916,2.1619,41.37935,2.16192,41.37936,2.16199,41.37942,2.15984,41.37949,2.16209,41.37951,2.16259,41.37988,2.1629,41.3801,2.16297,41.38016,2.16302,41.38021,2.16305,41.38023,2.16307,41.38025,2.16084,41.38026,2.1631,41.38029,2.16311,41.38032,2.15873,41.38035,2.16312,41.38035,2.16096,41.38036,2.16311,41.38037,2.16311,41.38039,2.1631,41.38042,2.16309,41.38044,2.16306,41.38046,2.15855,41.38048,2.16304,41.38048,2.16121,41.38055,2.16294,41.38056,2.16277,41.38068,2.15787,41.38099,2.16188,41.38107,2.15764,41.38115,2.16205,41.3812"
441,5767,701326,Rbla,Fabra i Puig,76,60,Sant Andreu,9,Sant Andreu,41.43017,2.186124,431998.41,4586831.41,14/07/2021,27/08/2021,NETEJA,POINT (2.186124 41.43017),526,483,Onze de Setembre - Fabra i Puig (Josep Soldevila a Meridiana),"2.196033981203009,41.4300124680609,2.192794273057617,41.43015508587055,2.184554855429002,41.43027629192884,2.184461125473065,41.43021813102304,2.182905770665777,41.43024569214941"
442,5768,296202,C,Gran de Sant Andreu,151,60,Sant Andreu,9,Sant Andreu,41.431997,2.18928,432264.08,4587031.839,14/07/2021,27/08/2021,NETEJA,POINT (2.18928 41.431997),526,483,Onze de Setembre - Fabra i Puig (Josep Soldevila a Meridiana),"2.196033981203009,41.4300124680609,2.192794273057617,41.43015508587055,2.184554855429002,41.43027629192884,2.184461125473065,41.43021813102304,2.182905770665777,41.43024569214941"
443,5786,134801,C,Freser,7,64,el Camp de l'Arpa del Clot,10,Sant Martí,41.410032,2.179231,431401.332,4584601.133,21/07/2021,21/09/2021,ANIMALS,POINT (2.179231 41.410032),248,249,Freser - Passeig Maragall (Rosselló a Indústria),"2.179119536184617,41.40962102762124,2.179168295432397,41.40976864446067,2.180206186269951,41.41141625062772,2.181260917796088,41.41324220723422,2.180879906523596,41.41456544356745"
444,5806,110304,C,Enric Granados,143,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.394284,2.153715,429251.6,4582873.354,22/07/2021,12/05/2022,OCI,POINT (2.153715 41.394284),131,132,París (Urgell a Balmes),"2.148255072371528,41.38987670402769,2.155083077641875,41.39504028495097"
445,5807,110304,C,Enric Granados,30,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.390262,2.159182,429704.312,4582422.348,22/07/2021,02/05/2022,OCI,POINT (2.159182 41.390262),141,142,València (Urgell a Balmes),"2.153945136121882,41.38564435289319,2.160748460885091,41.39075050397376"
446,5847,158901,Pl,Osca,10,18,Sants,3,Sants-Montjuïc,41.376153,2.138468,427957.0,4580873.0,02/09/2021,10/11/2021,SUPERILLA,POINT (2.138468 41.376153),133,134,Carrer de Sants (Premià a Carles III),"2.13056495482207,41.37551932892383,2.139029826571497,41.37532269074156"
447,5867,43400,C,Blai,41,11,el Poble Sec,3,Sants-Montjuïc,41.374055,2.163579,430054.558,4580619.516,23/09/2021,02/03/2022,OCI,POINT (2.163579 41.374055),166,167,Paral.lel (Ronda de Sant Pau a Calàbria),"2.160792086641019,41.37497290149459,2.167854030790994,41.37490608736539"
448,5869,10900,C,Pepe Rubianes,16,3,la Barceloneta,1,Ciutat Vella,41.378318,2.189727,432245.672,4581072.044,23/09/2021,02/05/2022,OCI,POINT (2.189727 41.378318),390,391,Pg. Joan de Borbó (Pepe Rubianes a Dr. Aiguader),"2.18815,41.37803,2.18782,41.37882,2.18779,41.37892,2.18754,41.37951,2.18751,41.3796,2.18722,41.3803,2.18718,41.38039,2.18689,41.38119,2.18688,41.38126,2.1867,41.38168,2.18665,41.3818,2.1865,41.38195,2.18643,41.38201"
449,5886,208001,C,Torrent de l'Olla,218,31,la Vila de Gràcia,6,Gràcia,41.406216,2.152848,429192.067,4584198.701,30/09/2021,07/10/2021,PROVES,POINT (2.152848 41.406216),89,90,Gran de Gràcia (Travessera de Gràcia a Pl. Lesseps),"2.155479514648078,41.39985197423292,2.153428760580796,41.40158379049262,2.152968048313579,41.40206386216953,2.152638572195631,41.40246210171217,2.1525095732575,41.4026828134673,2.152125043052562,41.40353506454171,2.15191643237495,41.40395423348374,2.151511388072331,41.40448415077102,2.150505382388375,41.40571607854331,2.150413071942448,41.4058198997062,2.150297624541728,41.40593232286924,2.149638049997826,41.40651218065347"
450,5926,307900,Pl,Sant Miquel,0,2,el Barri Gòtic,1,Ciutat Vella,41.381787,2.177176,431199.81,4581467.092,28/09/2021,09/06/2022,ZONES PEATONALS,POINT (2.177176 41.381787),183,184,Via Laietana (Pl. Uruiqnaona a Jaume I),"2.172764148073199,41.38847907390234,2.178713576908242,41.38395432230343"
451,5946,182702,C,Lluís Muntadas,9,25,la Bonanova,5,Sarrià-Sant Gervasi,41.416079,2.13319,427560.0,4585310.0,07/10/2021,25/11/2021,PATIS D'ESCOLA,POINT (2.13319 41.416079),471,512,Ronda de Dalt (Pl. Alfons Comín a Bellesguard),"2.136125350308178,41.4153234093988,2.13370464384302,41.41467543948925,2.131692688066018,41.41427615534715,2.130796102719672,41.41389983379493,2.130068131059399,41.41338156041879,2.127415595998721,41.4114008430896,2.125698883873766,41.41047967023478"
452,5966,101700,C,Doctor Ferran,51,21,Pedralbes,4,Les Corts,41.390594,2.123365,426710.268,4582488.986,20/10/2021,13/01/2022,XARXA DE TRANSPORT PÚBLIC,POINT (2.123365 41.390594),23,24,Pg. Manuel Girona (Pl. Prat de la Riba a Av. Pedralbes),"2.119731027688196,41.38958532109157,2.120385832914558,41.38992238255668,2.120861069557376,41.39013670874288,2.1219152810975,41.3905234208101,2.123311021849554,41.39090537135291,2.128779121220092,41.39224750028529,2.129418622522925,41.39242407820612,2.129667833179896,41.39256704599131"
453,5986,208001,C,Torrent de l'Olla,121,31,la Vila de Gràcia,6,Gràcia,41.402708,2.156512,429494.607,4583806.357,20/10/2021,07/10/2022,TRÀNSIT,POINT (2.156512 41.402708),511,468,Travessera de Gràcia (Gran de Gràcia a Escorial),"2.155401256537626,41.39984039961278,2.158064786120737,41.40146641705852,2.16122491666684,41.40344571807908,2.163466215098189,41.40490348648621"
454,6006,208001,C,Torrent de l'Olla,51,31,la Vila de Gràcia,6,Gràcia,41.400282,2.159417,429734.779,4583534.581,20/10/2021,07/10/2022,TRÀNSIT,POINT (2.159417 41.400282),511,468,Travessera de Gràcia (Gran de Gràcia a Escorial),"2.155401256537626,41.39984039961278,2.158064786120737,41.40146641705852,2.16122491666684,41.40344571807908,2.163466215098189,41.40490348648621"
455,6007,208001,C,Torrent de l'Olla,224,31,la Vila de Gràcia,6,Gràcia,41.406996,2.151799,429105.253,4584286.206,20/10/2021,20/04/2022,TRÀNSIT,POINT (2.151799 41.406996),232,233,Travessera de Dalt (Pl. Lesseps a Escorial),"2.150014270332292,41.40714187430313,2.149430702150115,41.40660044007992,2.150673987882641,41.40774166074332,2.150983800390909,41.40794658027869,2.151217429808501,41.4080644963091,2.154951659726685,41.40942649937512,2.155139395256767,41.4095282030983,2.157617023506551,41.4111908682025"
456,6009,193403,Plta,Manuel Ribé,2,2,el Barri Gòtic,1,Ciutat Vella,41.382625,2.17545,431056.362,4581561.515,20/10/2021,02/03/2022,OCI,POINT (2.17545 41.382625),183,184,Via Laietana (Pl. Uruiqnaona a Jaume I),"2.172764148073199,41.38847907390234,2.178713576908242,41.38395432230343"
457,6026,366400,Pl,Virreina,4,31,la Vila de Gràcia,6,Gràcia,41.405117,2.157312,429564.061,4584073.118,22/10/2021,,OCI,POINT (2.157312 41.405117),511,468,Travessera de Gràcia (Gran de Gràcia a Escorial),"2.155401256537626,41.39984039961278,2.158064786120737,41.40146641705852,2.16122491666684,41.40344571807908,2.163466215098189,41.40490348648621"
458,6046,88001,C,Comtes de Bell-lloc,182,19,les Corts,4,Les Corts,41.383103,2.135674,427731.0,4581647.0,25/10/2021,16/11/2021,PATIS D'ESCOLA,POINT (2.135674 41.383103),128,129,Av. Madrid (Carles III a Numància),"2.139074460880526,41.3831986539319,2.137559363521913,41.38256280226404,2.135515401716444,41.38175142494667,2.13426262487378,41.38134034711919,2.133530803579016,41.38115938474708,2.132354737176412,41.38082403366494,2.131738824177469,41.38061680399022,2.131310647838465,41.3804642989339,2.130703827329763,41.38021151828762,2.129313840060438,41.37950856529406"
459,6086,351901,Pg,Valldaura,24,43,Horta,7,Horta-Guinardó,41.437482,2.156005,429489.839,4587667.269,11/11/2021,16/06/2022,TRÀNSIT,POINT (2.156005 41.437482),464,505,Ronda de Dalt (Av. Estatut de Catalunya a Pl. Karl Marx),"2.152205808556786,41.43777292822851,2.156488946588773,41.43901622050223,2.162379125526168,41.44001276764648"
460,6106,202402,Pl,Masadas,1,61,la Sagrera,9,Sant Andreu,41.424877,2.189826,432302.259,4586240.863,12/11/2021,04/10/2022,OCI,POINT (2.189826 41.424877),336,337,Gran Sant Andreu - Sagrera (Onze de Setembre a Clot),"2.189763912155924,41.430121589108,2.190355516132891,41.42883536481936,2.19088631705161,41.42781374590944,2.191126295383297,41.42248086123464,2.191359452503887,41.41885543432907,2.191409157224926,41.41695147241376"
461,6107,11200,C,Pamplona,103,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,41.397383,2.190215,432306.225,4583188.274,12/11/2021,15/06/2022,OCI,POINT (2.190215 41.397383),283,284,Almogàvers (Badajoz a Marina),"2.193790354926084,41.39991349454472,2.187099178538201,41.39493907558347,2.187147408874426,41.39483629126918,2.1871375517868,41.39475553479705,2.187079006169905,41.39468215975906"
462,6127,158901,Pl,Osca,10,18,Sants,3,Sants-Montjuïc,41.376153,2.138468,427957.0,4580873.0,16/11/2021,12/05/2022,OCI,POINT (2.138468 41.376153),133,134,Carrer de Sants (Premià a Carles III),"2.13056495482207,41.37551932892383,2.139029826571497,41.37532269074156"
463,6146,88001,C,Comtes de Bell-lloc,182,19,les Corts,4,Les Corts,41.383103,2.135674,427731.0,4581647.0,16/11/2021,16/02/2022,PATIS D'ESCOLA,POINT (2.135674 41.383103),128,129,Av. Madrid (Carles III a Numància),"2.139074460880526,41.3831986539319,2.137559363521913,41.38256280226404,2.135515401716444,41.38175142494667,2.13426262487378,41.38134034711919,2.133530803579016,41.38115938474708,2.132354737176412,41.38082403366494,2.131738824177469,41.38061680399022,2.131310647838465,41.3804642989339,2.130703827329763,41.38021151828762,2.129313840060438,41.37950856529406"
464,6166,350308,C,València,488,6,la Sagrada Família,2,L'Eixample,41.404079,2.178587,431341.232,4583940.816,18/11/2021,15/06/2022,TRÀNSIT,POINT (2.178587 41.404079),266,267,València (Passeig de Sant Joan a Padilla),"2.170881220527396,41.39839048392436,2.17887720356069,41.40440393539819"
465,6186,110304,C,Enric Granados,11,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.387863,2.162356,429967.112,4582153.5,18/11/2021,27/10/2022,OCI,POINT (2.162356 41.387863),382,383,Consell de Cent (Aribau a Pg. de Gràcia),"2.16074,41.38736,2.16187,41.38818,2.16231,41.38853,2.16248,41.38867,2.16299,41.38907,2.16332,41.38932,2.16365,41.38956,2.16382,41.38969,2.16451,41.3902,2.16467,41.39033,2.16581,41.39118"
466,6187,110304,C,Enric Granados,65,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.391122,2.157903,429598.374,4582518.882,18/11/2021,27/10/2022,OCI,POINT (2.157903 41.391122),139,140,Mallorca (Passeig de Gràcia a Aribau),"2.162703538301531,41.39395630202577,2.157330828357611,41.38989381803183"
467,6207,152905,Rda,Guinardó,24,33,el Baix Guinardó,7,Horta-Guinardó,41.411885,2.163565,430093.916,4584819.398,22/11/2021,02/03/2022,PROVES,POINT (2.163565 41.411885),234,235,Ronda Guinardó (Escorial a Túnel de la Rovira),"2.157622912155039,41.41117986190942,2.158750848234596,41.41190888733861,2.159041580558232,41.41207762840536,2.159463646906843,41.41222411918699,2.159965942228579,41.41235699650534,2.160636973092953,41.41244708628842,2.16167549649205,41.41246592276307,2.162440883996086,41.41233301532391,2.164135345884148,41.41182604624732,2.164621837978118,41.41171779085485,2.165064170340896,41.41174983962031,2.16662358753555,41.4120636402857,2.167522422274149,41.4123108420939,2.168192742907729,41.41251513677512"
468,6226,167505,Pl,Joanic,2,31,la Vila de Gràcia,6,Gràcia,41.405174,2.162446,429993.208,4584075.309,22/11/2021,11/04/2023,OCI,POINT (2.162446 41.405174),509,466,Escorial (Pl. Joanic a Camèlies),"2.16311468947372,41.40532750037832,2.158197340478747,41.41060449753257"
469,6246,284305,Pl,Vila de Gràcia,13,31,la Vila de Gràcia,6,Gràcia,41.40038,2.157299,429557.814,4583547.226,24/11/2021,24/11/2022,OCI,POINT (2.157299 41.40038),511,468,Travessera de Gràcia (Gran de Gràcia a Escorial),"2.155401256537626,41.39984039961278,2.158064786120737,41.40146641705852,2.16122491666684,41.40344571807908,2.163466215098189,41.40490348648621"
470,6266,348805,Pl,Revolució de Setembre 1868,3,31,la Vila de Gràcia,6,Gràcia,41.402754,2.158158,429632.212,4583810.119,13/12/2021,,OCI,POINT (2.158158 41.402754),511,468,Travessera de Gràcia (Gran de Gràcia a Escorial),"2.155401256537626,41.39984039961278,2.158064786120737,41.40146641705852,2.16122491666684,41.40344571807908,2.163466215098189,41.40490348648621"
471,6286,193403,Plta,Manuel Ribé,1,2,el Barri Gòtic,1,Ciutat Vella,41.382724,2.175562,431065.838,4581572.349,14/12/2021,24/10/2022,OCI,POINT (2.175562 41.382724),183,184,Via Laietana (Pl. Uruiqnaona a Jaume I),"2.172764148073199,41.38847907390234,2.178713576908242,41.38395432230343"
472,6306,21306,C,Arc del Teatre,5,1,el Raval,1,Ciutat Vella,41.378242,2.175112,431023.452,4581075.134,23/12/2021,,OCI,POINT (2.175112 41.378242),291,292,Passeig de Colom (Pl. Antonio López a Pl. Portal de la Pau),"2.182102513985287,41.38137656982789,2.177895016062157,41.37616695259703"
473,6326,701272,Jard,Mediterrània,1,13,la Marina de Port,3,Sants-Montjuïc,41.360031,2.140171,428081.675,4579081.761,23/12/2021,01/06/2022,OCI,POINT (2.140171 41.360031),147,148,Passeig de la Zona Franca (Foc a Pl. Cerdà),"2.135855093788495,41.364740410228,2.141860784071918,41.35640232035159"
474,6346,296508,Rda,Sant Antoni,59,10,Sant Antoni,2,L'Eixample,41.384606,2.163802,430084.516,4581790.72,26/01/2022,,TRÀNSIT,POINT (2.163802 41.384606),173,174,Ronda de Sant Antoni (Pl. Universitat a Ronda de Sant Pau),"2.163955403217521,41.38531924176605,2.163077868302608,41.37873474169105"
475,6366,101700,C,Doctor Ferran,43,21,Pedralbes,4,Les Corts,41.390225,2.123948,426758.567,4582447.476,16/02/2022,02/05/2022,XARXA DE TRANSPORT PÚBLIC,POINT (2.123948 41.390225),23,24,Pg. Manuel Girona (Pl. Prat de la Riba a Av. Pedralbes),"2.119731027688196,41.38958532109157,2.120385832914558,41.38992238255668,2.120861069557376,41.39013670874288,2.1219152810975,41.3905234208101,2.123311021849554,41.39090537135291,2.128779121220092,41.39224750028529,2.129418622522925,41.39242407820612,2.129667833179896,41.39256704599131"
476,6386,225306,C,Nau Santa Maria,3,19,les Corts,4,Les Corts,41.391245,2.131957,427429.327,4582554.008,16/02/2022,11/05/2022,OCI,POINT (2.131957 41.391245),445,447,Numància (Diagonal a Pl. Prat de la Riba),"2.132990517543165,41.38979642112953,2.130156053803585,41.39263139742342"
477,6426,43400,C,Blai,41,11,el Poble Sec,3,Sants-Montjuïc,41.374055,2.163579,430054.558,4580619.516,02/03/2022,14/09/2022,OCI,POINT (2.163579 41.374055),166,167,Paral.lel (Ronda de Sant Pau a Calàbria),"2.160792086641019,41.37497290149459,2.167854030790994,41.37490608736539"
478,6446,191204,C,Mallorca,236,7,la Dreta de l'Eixample,2,L'Eixample,41.392349,2.160681,429831.942,4582652.847,23/03/2022,18/01/2023,OBRES,POINT (2.160681 41.392349),139,140,Mallorca (Passeig de Gràcia a Aribau),"2.162703538301531,41.39395630202577,2.157330828357611,41.38989381803183"
479,6466,208001,C,Torrent de l'Olla,224,31,la Vila de Gràcia,6,Gràcia,41.406996,2.151799,429105.253,4584286.206,20/04/2022,13/07/2022,TRÀNSIT,POINT (2.151799 41.406996),232,233,Travessera de Dalt (Pl. Lesseps a Escorial),"2.150014270332292,41.40714187430313,2.149430702150115,41.40660044007992,2.150673987882641,41.40774166074332,2.150983800390909,41.40794658027869,2.151217429808501,41.4080644963091,2.154951659726685,41.40942649937512,2.155139395256767,41.4095282030983,2.157617023506551,41.4111908682025"
480,6486,144306,C,Pi i Margall,29,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,41.407714,2.163514,430085.239,4584356.352,20/04/2022,02/06/2022,TRÀNSIT,POINT (2.163514 41.407714),189,190,Pi i Margall (Pl. Alfons el Savi a Pl. Joanic),"2.164633704063712,41.41171635931418,2.163113989670344,41.40614951409501"
481,6487,144306,C,Pi i Margall,75,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,41.410069,2.164116,430138.027,4584617.335,20/04/2022,02/06/2022,TRÀNSIT,POINT (2.164116 41.410069),189,190,Pi i Margall (Pl. Alfons el Savi a Pl. Joanic),"2.164633704063712,41.41171635931418,2.163113989670344,41.40614951409501"
482,6488,144306,C,Pi i Margall,110,33,el Baix Guinardó,7,Horta-Guinardó,41.411144,2.164644,430183.338,4584736.283,20/04/2022,07/06/2022,TRÀNSIT,POINT (2.164644 41.411144),190,191,Pi i Margall (Pl. Joanic a Pl. Alfons el Savi),"2.164726038512299,41.41170888139349,2.16322338973673,41.40615346498549"
483,6506,311500,C,Sant Vicenç,34,1,el Raval,1,Ciutat Vella,41.382246,2.164201,430115.399,4581528.454,26/04/2022,,OCI,POINT (2.164201 41.382246),172,173,Ronda de Sant Antoni (Ronda de Sant Pau a Pl Universitat),"2.163154056295562,41.37869950417274,2.164064774933985,41.38534197303842"
484,6526,110304,C,Enric Granados,30,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.390262,2.159182,429704.312,4582422.348,02/05/2022,22/10/2022,OCI,POINT (2.159182 41.390262),141,142,València (Urgell a Balmes),"2.153945136121882,41.38564435289319,2.160748460885091,41.39075050397376"
485,6566,225306,C,Nau Santa Maria,3,19,les Corts,4,Les Corts,41.391245,2.131957,427429.327,4582554.008,11/05/2022,10/06/2022,OCI,POINT (2.131957 41.391245),445,447,Numància (Diagonal a Pl. Prat de la Riba),"2.132990517543165,41.38979642112953,2.130156053803585,41.39263139742342"
486,6567,158901,Pl,Osca,10,18,Sants,3,Sants-Montjuïc,41.376153,2.138468,427957.0,4580873.0,12/05/2022,16/03/2023,OCI,POINT (2.138468 41.376153),133,134,Carrer de Sants (Premià a Carles III),"2.13056495482207,41.37551932892383,2.139029826571497,41.37532269074156"
487,6586,110304,C,Enric Granados,143,8,l'Antiga Esquerra de l'Eixample,2,L'Eixample,41.394284,2.153715,429251.6,4582873.354,12/05/2022,09/03/2023,OCI,POINT (2.153715 41.394284),131,132,París (Urgell a Balmes),"2.148255072371528,41.38987670402769,2.155083077641875,41.39504028495097"
488,6606,350308,C,València,275,7,la Dreta de l'Eixample,2,L'Eixample,41.394548,2.16568,430252.171,4582893.022,13/05/2022,,TRÀNSIT,POINT (2.16568 41.394548),265,266,València (Pau Claris a Passeig de Sant Joan),"2.165259893028393,41.39415132534823,2.170876621690245,41.39839435216976"
489,6607,350308,C,València,291,7,la Dreta de l'Eixample,2,L'Eixample,41.395454,2.166879,430353.352,4582992.583,13/05/2022,,TRÀNSIT,POINT (2.166879 41.395454),265,266,València (Pau Claris a Passeig de Sant Joan),"2.165259893028393,41.39415132534823,2.170876621690245,41.39839435216976"
490,6608,18505,C,Aragó,293,7,la Dreta de l'Eixample,2,L'Eixample,41.393943,2.167067,430367.518,4582824.672,13/05/2022,,TRÀNSIT,POINT (2.167067 41.393943),273,274,Aragó (Passeig de Sant Joan a Pau Claris),"2.172077345970409,41.3975679065241,2.166376385524089,41.39329630870387"
491,6626,169409,G.V.,Corts Catalanes,938,71,Provençals del Poblenou,10,Sant Martí,41.408956,2.194691,432692.361,4584469.613,01/06/2022,02/12/2022,OBRES,POINT (2.194691 41.408956),278,279,Gran Via (Pl. de les Glòries a Bac de Roda),"2.187653340571323,41.40282576175255,2.187830247864957,41.40297472678498,2.187915562453811,41.4030969957988,2.188029077023594,41.40324064409449,2.188079049196414,41.40335185957532,2.188185517861379,41.40356430587728,2.18822801223264,41.40376718731314,2.188258932896949,41.40397606381941,2.188318275094185,41.4041479344018,2.188436721641036,41.40434003911876,2.188548608761005,41.40450309756786,2.188627700982497,41.40459285362682,2.188743310140624,41.40469900136547,2.198261193314268,41.41185417282594"
